longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity
-1.3259563846710138,0.9907046869807781,1.5915061595866147,-1.3163038894255192,-1.1021345641653701,-1.2174976248623126,-1.109939672017989,-1.7903752885245736,118800.0,1.3009351963241131
-1.3259563846710138,0.9907046869807781,1.8372802321014996,-1.0981369419912657,-1.1021345641653701,-1.209240958939326,-1.0662193256098207,0.2897064707628225,188800.0,1.3009351963241131
-1.3259563846710138,0.9860889140314624,1.8372802321014996,-0.6443128699022909,-0.6101400674164327,-0.8905336543120476,-0.6095845964578401,-0.3838626846448403,184400.0,1.3009351963241131
-1.3259563846710138,0.9860889140314624,1.8372802321014996,-0.44823877790441746,-0.11814557066749529,-0.7947563296054043,-0.17238113237615654,-0.6214306248322248,182300.0,1.3009351963241131
-1.3259563846710138,0.9860889140314624,1.6734308504249098,-0.9370432044343273,-0.5604892466436041,-0.9631923144343287,-0.551290801246949,-1.081988311677473,142500.0,1.3009351963241131
-1.3309460610255375,0.98147314108215,1.0999580145568448,-1.045666410329863,-0.6056263564370846,-1.058969639140972,-0.7990394308932363,-1.288064523123902,137500.0,1.3009351963241131
-1.3259563846710138,0.98147314108215,0.85418394204196,-1.3982315616687622,-1.1337305410208065,-1.2818996190616072,-1.2508163437776427,-1.84302662826226,187500.0,1.3009351963241131
-1.3309460610255375,0.98147314108215,0.85418394204196,-1.1018190845639957,-0.3212625647381575,-0.8244803269281558,-0.31811562040338437,-1.2596158153624102,112500.0,1.3009351963241131
-1.3309460610255375,0.98147314108215,-0.7023851838856444,-1.1478458667231208,0.03080689165099036,-0.7666836654672503,0.09965657860800212,-1.8634077920316874,171900.0,1.3009351963241131
-1.3309460610255375,0.98147314108215,1.0999580145568448,-0.2530852215497265,0.04434802458903451,-0.22834904728853125,-0.0509357256868,-1.4510430653495638,93800.0,1.3009351963241131
-1.3309460610255375,0.98147314108215,0.936108632880255,0.9923995036762021,1.8362912833902103,1.254548152479842,1.469560766063944,-1.7296564047948222,97500.0,1.3009351963241131
-1.3309460610255375,0.98147314108215,1.8372802321014996,-0.47217270462716254,0.04434802458903451,-0.0615643956442042,-0.08494043955981984,-1.6329166448197983,104200.0,1.3009351963241131
-1.3359357373800682,0.98147314108215,1.8372802321014996,-0.8956191004911146,-0.9531821018468845,-0.8228289937435584,-0.8961957562447216,-1.376524435317596,87500.0,1.3009351963241131
-1.3359357373800682,0.98147314108215,1.8372802321014996,-1.1027396202071782,-0.9170724140121,-1.0292456418182205,-0.959347367723187,-1.5169987758811818,83100.0,1.3009351963241131
-1.3359357373800682,0.98147314108215,1.8372802321014996,-0.8330226767547043,-0.7139554199414379,-0.953284315326745,-0.7698925332877907,-1.4501938501925042,87500.0,1.3009351963241131
-1.3359357373800682,0.98147314108215,1.8372802321014996,-0.6019682303158957,-0.5018110039120794,-0.7782429977594314,-0.8427597773014046,-1.9374310465553701,85300.0,1.3009351963241131
-1.3359357373800682,0.98147314108215,1.8372802321014996,-0.6958628659205112,-0.4747287380359912,-0.2068817158887664,-0.551290801246949,-1.6544300954653048,80300.0,1.3009351963241131
-1.3409254137345987,0.98147314108215,-2.258954309813249,-1.8272011713918093,-1.81981460988171,-1.8251882367941181,-1.7511714193377916,-0.7023183685421385,60000.0,1.3009351963241131
-1.3409254137345987,0.9860889140314624,1.8372802321014996,-0.9407253470070573,-1.0615111653512377,-1.0655749718793612,-1.1196553045531377,-0.11466147985699113,75700.0,1.3009351963241131
-1.3409254137345987,0.98147314108215,1.5915061595866147,-1.8483734911850067,-1.8830065635925828,-1.8383989022708964,-1.9163371724353164,1.8140476776845555,75000.0,1.3009351963241131
-1.3409254137345987,0.9768573681328376,1.6734308504249098,-1.2730387141959414,-1.1562990959175468,-1.3578609455530828,-1.4354133619454645,-1.878056753490963,86100.0,1.3009351963241131
-1.3459150900891224,0.9768573681328376,1.8372802321014996,-0.8459101757592594,-0.9441546798881884,-1.120068966971072,-1.2556741600452168,-1.6729005251313478,76100.0,1.3009351963241131
-1.3459150900891224,0.9768573681328376,1.5095814687483198,-1.2104422904595311,-1.1924087837523312,-1.3330909477841233,-1.3819773830021478,-0.6801680065288376,73500.0,1.3009351963241131
-1.3459150900891224,0.9768573681328376,1.8372802321014996,-1.0429048034003154,-1.0705385873099338,-0.9830083126494963,-1.1196553045531377,-1.6900971320618021,78400.0,1.3009351963241131
-1.3459150900891224,0.9768573681328376,1.5095814687483198,-0.6332664421841009,-0.4160504953044666,-0.6791630066835935,-0.41527194575486964,-1.945640126406945,84400.0,1.3009351963241131
-1.3409254137345987,0.9722415951835219,1.8372802321014996,-1.0272556974662128,-0.912558703032752,-1.1679576293243936,-1.313967955256108,-0.6691282094870646,81300.0,1.3009351963241131
-1.3459150900891224,0.9768573681328376,1.8372802321014996,-1.4460994151142523,-1.5219096852447387,-1.5279482635666044,-1.629726012648435,-1.2054075811701146,85000.0,1.3009351963241131
-1.3409254137345987,0.9768573681328376,1.3457320870717298,0.6057745335395502,0.8929256887064678,1.0299668393746095,0.9400587928983494,-1.8220793210547934,129200.0,1.3009351963241131
-1.3409254137345987,0.9768573681328376,-0.2927617296941695,-1.2656744290504816,-1.3278201131327725,-1.3330909477841233,-1.4111242806075932,-1.2618096211848138,82500.0,1.3009351963241131
-1.3409254137345987,0.9768573681328376,1.3457320870717298,-1.1119449766390033,-0.6733320211273054,-1.0193376427106369,-0.682451840471454,-2.0001314323182604,95200.0,1.3009351963241131
-1.3409254137345987,0.9768573681328376,1.5915061595866147,-1.1957137201686112,-1.093107142206674,-1.0556669727717773,-1.2896788739182368,-1.277307797801149,75000.0,1.3009351963241131
-1.3409254137345987,0.9768573681328376,1.3457320870717298,-1.961599375296455,-1.9958493380762838,-1.9506895588235127,-1.9940622327165047,-2.161977687667843,67500.0,1.3009351963241131
-1.3409254137345987,0.9768573681328376,-0.7843098747239393,-1.2039985409572536,-1.2871967143186402,-1.5015269326130478,-1.3819773830021478,-0.7585788726973277,137500.0,1.3009351963241131
-1.3359357373800682,0.9768573681328376,-1.0300839472388243,-0.8339432123978868,0.07143029046512281,-0.7220976694831233,0.10451439487557637,-1.861780129647323,177500.0,1.3009351963241131
-1.3359357373800682,0.9768573681328376,0.5264851786887802,0.7097950612191732,0.5228013883999277,0.06063426001599583,0.4445615336057747,-0.7844799349876413,102100.0,1.3009351963241131
-1.3359357373800682,0.9768573681328376,-0.8662345655622343,-0.8615592816933619,-0.9170724140121,-0.7898023300516125,-1.0224989792016523,-1.7294441010055572,108300.0,1.3009351963241131
-1.3409254137345987,0.9768573681328376,-0.5385358022090545,-0.36631110566117453,-0.32577627571750556,-0.23990837958071234,-0.4492766596278895,-1.9477631642995938,112500.0,1.3009351963241131
-1.3359357373800682,0.9722415951835219,0.6903345603653701,-1.3429994230778117,-1.2194910496284195,-1.4123549406447937,-1.275105425115514,-1.0923204294216962,131300.0,1.3009351963241131
-1.3359357373800682,0.9768573681328376,-1.0300839472388243,-1.1220708687140108,-0.7094417089620898,-0.9747516467265098,-0.6241580452605628,-1.4542276221885366,162500.0,1.3009351963241131
-1.3309460610255375,0.9768573681328376,1.8372802321014996,-1.7793333179463189,-1.7611363671501854,-1.6782195833649587,-1.756029235605366,-1.6900971320618021,112500.0,1.3009351963241131
-1.3359357373800682,0.9768573681328376,1.8372802321014996,-1.6596636843325934,-1.5760742169969153,-1.6501469192268046,-1.6054369313105639,-1.439507892799506,112500.0,1.3009351963241131
-1.3359357373800682,0.9768573681328376,1.8372802321014996,-1.6173190447461983,-1.273655581380596,-1.409052274275599,-1.275105425115514,-1.9442955357416007,137500.0,1.3009351963241131
-1.3359357373800682,0.9768573681328376,0.4445604878504852,-1.0999780132776307,-1.183381361793635,-1.209240958939326,-1.2070959973694744,-1.2356962551052353,118800.0,1.3009351963241131
-1.3359357373800682,0.9768573681328376,1.8372802321014996,-1.261071750834569,-1.368443511946905,-1.3578609455530828,-1.4694180758184845,-0.8114425162242792,98200.0,1.3009351963241131
-1.3309460610255375,0.9768573681328376,0.85418394204196,-1.162574437014041,0.02177946969229426,-1.0193376427106369,-0.18209676491130505,-1.8243438948069521,118800.0,1.3009351963241131
-1.3309460610255375,0.9768573681328376,-1.603556783106889,-1.1671771152299535,-0.44313276118055483,-1.0787856373561395,-0.42498757829001815,-1.9779103023752045,162500.0,1.3009351963241131
-1.3309460610255375,0.9722415951835219,-1.603556783106889,-1.875989560480482,-1.8243283208610581,-1.7739969080716018,-1.8386121121541283,-1.8277407554351899,137500.0,1.3009351963241131
-1.3309460610255375,0.9722415951835219,-1.1120086380771192,-1.0576333736912353,-0.24452947808924066,-0.659347008468426,-0.26953745772764176,-1.0340076553036133,162500.0,1.3009351963241131
-1.3359357373800682,0.9722415951835219,1.8372802321014996,-1.7747306397304063,-1.6212113267903958,-0.487608357270307,-1.6005791150429896,-1.9023301533969126,137500.0,1.3009351963241131
-1.3359357373800682,0.9722415951835219,1.8372802321014996,-1.8842743812691245,-1.8739791416338867,-1.6650089178881802,-1.8629011934919997,-1.9849870953507,162500.0,1.3009351963241131
-1.3309460610255375,0.9676258222342096,-0.21083703885587457,-1.0014806994571026,-0.4476464721599029,-0.7947563296054043,-0.5610064337820975,-0.650728547750776,187500.0,1.3009351963241131
-1.3309460610255375,0.9722415951835219,0.772259251203665,-0.3939271749566497,0.7981377581401587,0.2109055798143499,0.24053325036765572,-1.2081675304305577,179200.0,1.3009351963241131
-1.3259563846710138,0.9768573681328376,-0.046987657179284645,-1.664266362548506,-1.5309371072034348,-1.64684425285761,-1.5860056662402666,-1.0960003617689538,125000.0,1.3009351963241131
-1.3259563846710138,0.98147314108215,0.6084098695270751,1.371660188667394,2.8834722305989575,1.054736837143569,2.732592995633252,-0.6684205301895151,193100.0,1.3009351963241131
-1.320966708316483,0.9768573681328376,0.772259251203665,-1.1865083637367861,-0.9215861249914481,-1.3380449473379152,-0.9204848375825928,-0.30424876367051595,237500.0,1.3009351963241131
-1.320966708316483,0.9768573681328376,1.8372802321014996,0.01110850804365231,1.1502072145293067,-0.5024703559316827,0.9497744254334979,-0.6902878204837962,350000.0,1.3009351963241131
-1.3159770319619526,0.98147314108215,1.8372802321014996,-0.5835575174522456,-0.998319211640365,-0.8674149897276855,-0.8427597773014046,0.9735369759849538,313400.0,1.3009351963241131
-1.3159770319619526,0.9768573681328376,1.8372802321014996,-0.10764058992689077,0.1617045100520838,-0.80961832826678,0.18709727142433882,-0.19972453142244725,268500.0,1.3009351963241131
-1.320966708316483,0.9768573681328376,1.8372802321014996,-0.354344142299802,0.062402868506426706,-0.8475989915125178,0.021931518326813927,-0.27304010664858086,259400.0,1.3009351963241131
-1.3159770319619526,0.98147314108215,1.8372802321014996,1.2317387709036534,1.375892763496709,0.4041115624122337,1.4598451335287954,0.2442026919303862,275700.0,1.3009351963241131
-1.320966708316483,0.98147314108215,-0.12891234801757961,1.0991816382853727,1.8453187053489064,0.5296128844416284,1.8679017000050333,0.24866107150494837,225000.0,1.3009351963241131
-1.320966708316483,0.98147314108215,1.8372802321014996,-0.6618030471227585,-0.7094417089620898,-1.0721803046177503,-0.7990394308932363,1.0875441108201866,262500.0,1.3009351963241131
-1.320966708316483,0.98147314108215,0.19878641533560026,1.5336744618675149,2.942150473330482,1.0018941752364554,2.936621278871371,-0.6454209530191546,218500.0,1.3009351963241131
-1.320966708316483,0.9860889140314624,1.8372802321014996,0.2145468851869858,0.5092602554618836,-0.4298116958094016,0.4931396962815173,-0.2876890681078564,224100.0,1.3009351963241131
-1.320966708316483,0.9860889140314624,0.4445604878504852,-0.4878218105612651,-0.08203588283271088,-0.8657636565430882,0.021931518326813927,-0.05854251156131177,243100.0,1.3009351963241131
-1.320966708316483,0.9860889140314624,1.8372802321014996,-0.7952807153842216,-0.7184691309207859,-1.098601635571307,-0.6144424127254143,-0.29158130424437895,231600.0,1.3009351963241131
-1.320966708316483,0.9860889140314624,1.8372802321014996,1.884398541920049,2.9737464501859185,0.9688675115445096,3.009488522884985,-0.329229842874015,234100.0,1.3009351963241131
-1.310987355607429,0.9907046869807781,1.6734308504249098,0.3425013395893539,-0.21293350123380433,-0.37862036708688535,-0.2161014787843249,1.6309710434084872,327600.0,1.3009351963241131
-1.310987355607429,0.9907046869807781,1.4276567779100249,0.9500548640898069,0.035320602630338406,-0.16724971945843126,0.3279739431839924,1.2256123417721043,347600.0,1.3009351963241131
-1.3159770319619526,0.9860889140314624,0.936108632880255,0.3986540138234867,-0.18133752437836798,-0.6692550075760098,-0.2015280299816021,1.6991913276922639,366100.0,1.3009351963241131
-1.3159770319619526,0.9953204599300904,0.6084098695270751,-1.6651868981916884,-1.7701637891088815,-1.8185829040557289,-1.7997495820135343,0.9973857683123735,335000.0,1.3009351963241131
-1.310987355607429,0.9953204599300904,1.8372802321014996,0.6048539978963677,-0.15876896948162772,-0.22834904728853125,-0.07036699075709704,1.9733462875629597,373600.0,1.3009351963241131
-1.3159770319619526,0.9907046869807781,1.8372802321014996,1.2759244817764135,0.5769659201521044,-0.03679439787524473,0.6680210819141907,1.148121458690428,389500.0,1.3009351963241131
-1.3159770319619526,0.9953204599300904,1.8372802321014996,0.43179329697805685,-0.366399674531638,-0.4925623568240989,-0.24524837638977048,2.6045962209771596,391100.0,1.3009351963241131
-1.3059976792528982,0.9953204599300904,-0.12891234801757961,2.8942261424912563,2.71646492436308,1.3734441417708474,2.6160054052114696,1.3460593582150375,337300.0,1.3009351963241131
-1.3059976792528982,0.9907046869807781,1.6734308504249098,0.7291263097260058,0.12108111123795134,-0.27788904282645016,0.29882704557854683,2.791848163108771,295200.0,1.3009351963241131
-1.3010080028983675,0.9907046869807781,1.18188270539514,1.1792682392422504,0.6807812726771095,0.2620969085368661,0.8720493651523097,1.7440581951569052,292300.0,1.3009351963241131
-1.3010080028983675,0.9860889140314624,0.85418394204196,2.621747592109235,1.0283370180869094,0.688140870162969,1.1489448924040426,2.8303459168954666,411500.0,1.3009351963241131
-1.2960183265438439,0.9907046869807781,0.034937033659010325,0.06265850406187257,-0.45216018313925094,-0.5866883483461448,-0.3618359668115528,1.7774606580012442,311500.0,1.3009351963241131
-1.3010080028983675,0.9907046869807781,0.36263579701219023,0.8239414809738038,0.1978141978868682,-0.09789372570534474,0.3814099221273093,2.4767893398397107,325900.0,1.3009351963241131
-1.2960183265438439,0.9907046869807781,0.4445604878504852,0.6646888147032305,0.062402868506426706,-0.210184382257961,0.12394565994587342,2.783497547397686,319300.0,1.3009351963241131
-1.3010080028983675,0.9860889140314624,0.36263579701219023,2.6898672297047406,1.542900069732587,0.7063055351935392,1.69302031437236,2.365542154264921,333300.0,1.3009351963241131
-1.2910286501893133,0.9860889140314624,-0.046987657179284645,-0.32396646607477936,-0.7906885065903547,-0.8888823211274504,-0.7213143706120482,2.3345458010322506,368900.0,1.3009351963241131
-1.2960183265438439,0.98147314108215,0.6084098695270751,-0.8413074975433469,-1.1969224947316792,-1.2868536186153992,-1.1730912834964544,2.4503929020411124,366700.0,1.3009351963241131
-1.2960183265438439,0.98147314108215,0.772259251203665,1.497773571783397,0.39641748097818236,0.10852292236931746,0.40084118719760636,1.9640049208353054,362800.0,1.3009351963241131
-1.2860389738347897,0.9768573681328376,0.034937033659010325,-1.7038493952053535,-1.8423831647784503,-1.7723455748870045,-1.775460500675663,1.9867921942164013,483300.0,1.3009351963241131
-1.3010080028983675,0.98147314108215,1.8372802321014996,0.2136263495438033,-0.5108384258707755,-0.6378796770686611,-0.32783125293853294,2.4768601077694656,331400.0,1.3009351963241131
-1.2960183265438439,0.9768573681328376,1.2638073962334349,0.7558218433782985,-0.04592619499792649,-0.21844104818094748,0.041362783397110976,2.2859282332905964,323500.0,1.3009351963241131
-1.3010080028983675,0.9722415951835219,1.6734308504249098,0.6352316741213904,0.7168909605118939,0.10026625644633097,0.6534476331114679,-0.46850112863176674,216700.0,1.3009351963241131
-1.3010080028983675,0.9722415951835219,0.6903345603653701,0.10224153671872026,0.4009311919575304,-0.409995697594234,0.33768957571914093,-0.3352451169031863,233100.0,1.3009351963241131
-1.3010080028983675,0.9768573681328376,1.8372802321014996,-0.6940217946341461,-1.0569974543718896,-1.1382336320016422,-0.9399161026528899,1.1926344865062948,296400.0,1.3009351963241131
-1.3059976792528982,0.9768573681328376,1.8372802321014996,-0.15827005030192853,-0.5018110039120794,-0.7171436699293313,-0.5318595361766519,2.099525506316045,273700.0,1.3009351963241131
-1.3059976792528982,0.9722415951835219,1.8372802321014996,0.03688350605276244,0.08497142340316695,-0.11605839073591502,0.20652853649463587,-0.20644748474916802,227700.0,1.3009351963241131
-1.3059976792528982,0.9722415951835219,1.8372802321014996,0.1316986773005604,0.0804577124238189,-0.20853304907336367,0.1142300274107249,-0.3716198327972333,199600.0,1.3009351963241131
-1.3059976792528982,0.9722415951835219,1.8372802321014996,0.5321316820849499,0.4280134578336187,-0.02358373239846635,0.47370843121122025,0.6990989443952377,239800.0,1.3009351963241131
-1.3059976792528982,0.9768573681328376,1.8372802321014996,-0.10948166121325578,-0.4837561599946873,-0.732005668590707,-0.37640941561427554,0.36592353110890913,270100.0,1.3009351963241131
-1.3059976792528982,0.9768573681328376,1.8372802321014996,0.7374111305146483,0.40544490293687846,-0.2729350432726583,0.5028553288166658,1.2709745847450302,302100.0,1.3009351963241131
-1.310987355607429,0.9722415951835219,1.8372802321014996,-0.10119684042461324,0.17975935396947598,-0.6808143398681908,0.20167072022706162,-0.27926768446701683,269500.0,1.3009351963241131
-1.310987355607429,0.9768573681328376,1.8372802321014996,-0.6535182263341159,-0.9802643677229728,-0.9697976471727179,-0.9933520815962068,0.8604498242365358,314700.0,1.3009351963241131
-1.3159770319619526,0.9768573681328376,1.8372802321014996,0.3148852702938788,-0.6011126454577366,-0.4066930312250394,-0.4395610270927409,2.338296501309263,352400.0,1.3009351963241131
-1.3159770319619526,0.9768573681328376,1.8372802321014996,-0.6010476946727132,-0.9396409689088403,-0.9334683171115774,-0.7844659820905135,1.7517011315704403,287300.0,1.3009351963241131
-1.310987355607429,0.9768573681328376,1.8372802321014996,0.6177414969009228,-0.366399674531638,-0.5305430200698368,-0.31811562040338437,2.7975095974891673,348700.0,1.3009351963241131
-1.3159770319619526,0.9768573681328376,1.8372802321014996,-0.04596470183366297,0.4686368566477512,-0.4644896926859448,0.3182583106488439,-0.5712561626359616,243800.0,1.3009351963241131
-1.3159770319619526,0.9722415951835219,1.8372802321014996,-1.155210151868581,-1.2556007374632039,-1.385933609691237,-1.1779490997640287,-0.9628151179701284,211500.0,1.3009351963241131
-1.320966708316483,0.9722415951835219,1.8372802321014996,-0.051487915692758,0.2880884174738292,-0.0037677341832987776,0.3425473919867152,-0.3821642543307216,218400.0,1.3009351963241131
-1.3159770319619526,0.9768573681328376,1.8372802321014996,0.3406602683029889,0.2519787296390448,-0.24981637868829612,0.48828188001394307,0.08497484998173713,269900.0,1.3009351963241131
-1.320966708316483,0.9768573681328376,1.3457320870717298,1.0025253957512097,1.7550444857619454,0.2868669063058256,1.600721805288449,-0.23348083391556074,218800.0,1.3009351963241131
-1.320966708316483,0.9722415951835219,1.01803332371855,1.8199610468972738,2.793198011011997,0.8516228554381015,2.9026165649983513,-0.43906166985370554,225000.0,1.3009351963241131
-1.320966708316483,0.9722415951835219,1.0999580145568448,0.20350045746879575,1.5609549136499792,0.26374824172146344,1.4792763985990924,-0.9992606017939302,250000.0,1.3009351963241131
-1.320966708316483,0.9722415951835219,0.936108632880255,-0.6185378718931808,0.10302626732055915,-0.22669771410393397,-0.02178882808135443,-1.374896772933232,171400.0,1.3009351963241131
-1.320966708316483,0.9722415951835219,-0.046987657179284645,0.29923616435977624,1.8859421041630389,0.2241162452911283,1.7270250282453798,-1.5300200749560937,193800.0,1.3009351963241131
-1.3159770319619526,0.9676258222342096,-0.21083703885587457,-0.47033163334079753,0.2068416198455643,-0.04670239698282851,0.055936232199833756,-0.8758413323012886,125000.0,1.3009351963241131
-1.320966708316483,0.9676258222342096,1.2638073962334349,-0.32856914429069184,0.360307793143398,0.45530289113475,0.20652853649463587,-1.2580589209078012,97500.0,1.3009351963241131
-1.320966708316483,0.9676258222342096,1.6734308504249098,-1.3936288834528496,-1.1653265178762429,-0.7551243331750692,-1.0759349581449693,-0.6433686830562609,125000.0,1.3009351963241131
-1.320966708316483,0.9676258222342096,1.8372802321014996,-0.7400485767932714,-0.24904318906858872,-0.1870657176735988,-0.2646796414600675,-0.9722980205572923,138800.0,1.3009351963241131
